id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
91439,A Formosa 2 -The red sofa room,185209,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14908,-8.60905,Private room,46,2,179,2022-08-26,1.29,7,286,34,6995/AL
41339,Porto city flat near the sea,180050,Paula,PORTO,Lordelo do Ouro e Massarelos,41.1501,-8.66035,Entire home/apt,85,2,20,2022-07-28,0.18,1,66,3,29049/AL
94701,Big TERRACE APARTMENT / city center,505473,Gundega & Antonio,PORTO,Bonfim,41.14707,-8.60109,Entire home/apt,68,5,287,2022-08-07,2.08,1,329,2,85541/AL
55111,Fontielas Houses |Floor1 in House with shared Pool,259711,Isabel E João,PAREDES,Cete,41.17481,-8.35362,Entire home/apt,85,3,15,2022-08-29,0.17,3,0,1,7563/AL
96394,Boat Blue Days,511741,Manuel,VILA NOVA DE GAIA,Canidelo,41.1411,-8.65148,Entire home/apt,214,1,10,2022-06-13,0.14,1,364,2,90/2015
73828,Fontielas Houses |Floor0 in House with shared Pool,259711,Isabel E João,PAREDES,Cete,41.17449,-8.35426,Entire home/apt,89,5,12,2022-08-22,0.13,3,0,4,7563/AL
100521,casa de praia,528145,Isabel Morgado,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07378,-8.65368,Private room,80,1,0,,,1,365,0,
100661,A Formosa 3 - Little Vintage Nook,185209,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14908,-8.60905,Private room,45,2,104,2022-08-30,0.76,7,281,30,6995/AL
86388,A Formosa - a nest made for two,185209,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14918,-8.60922,Private room,47,2,178,2022-08-29,1.28,7,240,41,6995/AL
104045,Aida Duplex Apartment | 5 Bedrooms,541968,Aida,PORTO,Bonfim,41.15877,-8.59893,Entire home/apt,196,4,275,2022-08-24,2.03,1,341,14,11205/AL
87873,Oporto Apartment Triplex,480980,Paula,PORTO,Bonfim,41.15786,-8.60427,Entire home/apt,87,3,221,2022-08-30,1.76,3,286,35,634/AL
105347,Minha casinha / My little house,544104,Manuel,VILA NOVA DE GAIA,Oliveira do Douro,41.12961,-8.58427,Entire home/apt,67,4,137,2022-09-03,1.21,1,184,15,
108153,Rooms-Piscina-Praia,559704,Armando,ESPINHO,Anta e Guetim,40.99902,-8.6163,Private room,60,2,8,2022-08-15,0.11,3,359,2,10224
5409513,SeaBreezeApartment-Wonderfull 1stline at the beach,28042320,Maria Angelina,VILA DO CONDE,Vila Chã,41.30309,-8.7371,Entire home/apt,75,7,13,2018-08-04,0.15,1,352,0,34075/AL
538066,PENSÃO FAVORITA,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15002,-8.61969,Private room,100,2,1,2019-06-09,0.03,11,255,0,5525/AL
538069,PENSÃO FAVORITA,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15052,-8.62127,Private room,100,2,0,,,11,322,0,5525/AL
113586,1 Bedroom Vintage Apartment 60sqm Clérigos,577638,César,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14602,-8.61447,Entire home/apt,52,4,220,2022-08-24,1.61,1,158,23,5380/AL
122362,Private house in Oporto - Portugal,613350,Olga,PORTO,Paranhos,41.17563,-8.62323,Entire home/apt,77,2,75,2022-07-26,0.76,1,314,12,17076/AL
565255,Oporto Center Private Room1,480980,Paula,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15396,-8.60421,Private room,67,3,311,2022-09-10,2.51,3,323,49,55003/AL
125872,B&B - Luxury Suite with HQ private bath,625145,Manuel & Family,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12424,-8.61346,Private room,68,2,238,2022-08-18,1.74,6,365,13,Exempt
571382,Porto Leça Beach Flat in Matosinhos,2812007,João,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1898,-8.6983,Entire home/apt,42,3,226,2022-08-24,1.91,6,245,25,33782/AL
127208,B & B  Room Yoga Garden's Place,630252,Aurora,PORTO,Campanhã,41.1546,-8.58985,Private room,32,2,484,2022-09-11,3.65,1,247,28,34971/AL
573687,"Dream corner by waterfalls, 20 min to Porto- Ap3",680010,Liana,PAREDES,Parada de Todeia,41.158642,-8.378835,Entire home/apt,91,2,23,2019-09-12,0.21,11,339,0,25639/AL
128557,B&B-High Quality room 10min. walk from WineCellars,625145,Manuel & Family,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12557,-8.61512,Private room,33,1,454,2022-09-06,3.32,6,335,74,Exempt
131994,Studio - Casa do Pinheiro,648963,António & Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14993,-8.6151,Entire home/apt,71,2,201,2022-09-10,1.47,2,171,46,6184/AL
577242,Big House Near Porto and beachs,2838878,Dulce,SANTA MARIA DA FEIRA,Argoncilhe,41.02448,-8.53994,Entire home/apt,126,5,56,2021-07-24,0.47,1,233,0,
579745,Airy & Modern Beachfront Apartment,2851799,Maria C,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15384,-8.67886,Entire home/apt,95,2,299,2022-09-08,2.42,1,193,19,20531/AL
133099,Duplex Apartment - Casa do Pinheiro,648963,António & Irene,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1506,-8.61391,Entire home/apt,77,2,163,2022-09-06,1.20,2,158,37,6184/AL
581356,"Toc Toc Studio, Fun Bijou Retreat in a Historic Building",2712090,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14443,-8.61755,Entire home/apt,85,2,466,2022-09-03,3.78,2,319,53,30100/AL
133803,"Sun, sea & city.",489762,Sun Sea City,VILA NOVA DE GAIA,Canidelo,41.1277,-8.66321,Entire home/apt,146,3,177,2020-10-25,2.30,1,1,0,80653
581402,Big private bedroom with private WC,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,51,1,35,2019-07-31,0.28,6,0,0,AL 52876
134570,Luxury Beachfront Penthouse  Apartment with Pools,660293,Natacha,VILA NOVA DE GAIA,Madalena,41.10432,-8.66025,Entire home/apt,226,2,91,2022-09-04,0.72,1,351,16,2191/AL
139425,"Cozy flat- air cond, rooftop terrace, free parking",680010,Liana,PORTO,Bonfim,41.14622,-8.59423,Entire home/apt,59,2,212,2022-08-26,1.56,11,323,25,4833/AL
582405,Minimalist House T3 downtown Porto,2868260,Henrique,PORTO,Bonfim,41.15819,-8.60128,Entire home/apt,65,5,140,2022-08-31,1.15,2,154,2,18642/AL
141255,Yellow House -  Casa CF,663708,Gabriela,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19279,-8.66029,Private room,83,3,1,2022-07-08,0.44,2,108,1,96640/AL
587499,Oporto Downtown Loft - Clérigos,2897689,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1474,-8.61528,Entire home/apt,101,2,435,2020-03-11,3.56,1,360,0,6209/AL
155127,Apartment Douro river 5 km to Porto,745984,André,GONDOMAR,"Gondomar (São Cosme), Valbom e Jovim",41.12465,-8.54445,Entire home/apt,80,2,108,2022-09-08,0.85,2,356,26,
598806,Cozy T1 Appartment in Porto Center,2962322,Catherine,PORTO,Bonfim,41.14703,-8.59516,Entire home/apt,69,3,58,2022-08-28,0.47,1,80,12,
155723,House with EscolaSuperiorEnferma,748789,Margarida M.,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15889,-8.61002,Entire home/apt,80,3,6,2017-08-13,0.05,1,0,0,
600573,Cozy apartment close metro & beach,2969815,Salomé,MATOSINHOS,Matosinhos e Leça da Palmeira,41.180832,-8.680304,Entire home/apt,69,3,47,2022-09-03,0.42,2,82,11,33393/AL
165699,Oliveira`s Place,789887,Bravo` S,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14822,-8.61476,Entire home/apt,600,2,102,2020-02-28,1.13,2,216,0,84715/AL
604702,Casa da Paz | Clean&Safe Vintage House with garden,2993425,"Maria, Gabriela & Tiago",PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15667,-8.62764,Entire home/apt,126,2,353,2022-09-04,2.89,1,286,37,34224/AL
169321,Espaçoso e luminoso Apartamento perto de belas artes I,806826,Miguel,PORTO,Bonfim,41.14536,-8.59792,Entire home/apt,147,3,176,2022-08-26,1.34,4,172,34,5458/AL
605605,3 Room Luxury Apartment in City Centre - nr96,2999213,Feriarcos,VILA DO CONDE,Vila do Conde,41.35313,-8.74471,Entire home/apt,70,2,14,2022-08-27,0.14,2,215,1,64412/AL
609453,Porto center-Priv. room w/ WC&WI-FI,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,51,1,73,2019-09-21,0.60,6,0,0,AL 52876
186655,Charming Family House with Garden (6981/AL),897112,Helena,PORTO,Lordelo do Ouro e Massarelos,41.15206,-8.65228,Entire home/apt,65,3,220,2022-09-04,1.64,1,177,11,6981/AL
609455,Double room ensuite in the center,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,51,1,63,2019-09-21,0.51,6,0,0,AL 52876
186946,DESIGN HOUSE OLD TOWN | BALCONY | AIRCO | RIBEIRA,898831,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14087,-8.61703,Entire home/apt,133,2,300,2022-08-29,2.24,2,287,46,52314/AL
613792,"Porto, estúdio florido numa praia famosa",3043794,Armando,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.07648,-8.65492,Entire home/apt,56,3,82,2022-09-06,0.69,5,356,13,
191005,Luxury Apartment Downtown - Porto,923371,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15328,-8.60758,Entire home/apt,80,3,121,2022-09-09,0.98,2,181,24,5773/AL
619218,Kitchnette Studio in Porto's Downtown,1651078,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,Entire home/apt,54,2,442,2022-08-26,3.61,5,355,28,30401/AL
207475,EcoArtistic Nest,1020922,João E Susana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13109,-8.61375,Entire home/apt,31,2,9,2018-01-03,0.07,1,0,0,
620462,"""Porto Ribeira Moments"" apartment",3074362,Adérito,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14175,-8.61355,Entire home/apt,80,3,184,2022-09-07,2.42,1,276,46,36689/AL
620628,Cedofeita Downtown | Historic Center,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1475,-8.61796,Entire home/apt,85,2,374,2022-08-30,3.06,8,298,50,44408/AL
208147,"Farmhouse accommodation, Portugal",1024383,David,VILA DO CONDE,Fornelo e Vairão,41.326347,-8.660382,Private room,30,4,38,2022-07-13,0.43,1,154,1,Exempt
621663,3 Room Luxury Apartment in City Centre - nr98,2999213,Feriarcos,VILA DO CONDE,Vila do Conde,41.35519,-8.74315,Entire home/apt,75,2,8,2022-08-27,0.07,2,197,4,64412/AL
241573,class & confort downtown / poss parking,1266562,Lovely,PORTO,Bonfim,41.14776,-8.60194,Entire home/apt,110,2,201,2022-08-12,1.52,18,283,5,7235/AL
621980,Kitchnette Studio in Porto's Downtown II,1651078,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15448,-8.61451,Entire home/apt,55,2,470,2022-08-26,3.83,5,349,37,30401/AL
627273,Red Oporto Home River Front - Ribeira,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1413,-8.61543,Entire home/apt,362,2,362,2022-08-15,2.96,13,203,53,7293/AL
241574,apartment downtown 1 terrace,1266562,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14645,-8.60293,Entire home/apt,63,2,344,2022-08-27,2.61,18,307,8,6762/AL
241742,lovely duplex apartment in downtown Porto,1266562,Lovely,PORTO,Bonfim,41.14831,-8.6004,Entire home/apt,111,2,229,2022-08-01,1.76,18,263,31,7235/AL
241743,tranquility in downtown Porto,1266562,Lovely,PORTO,Bonfim,41.14654,-8.59991,Entire home/apt,67,2,149,2022-08-19,1.14,18,294,6,7233/AL
628004,Purple Oporto Home River Front - Ribeira,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14081,-8.61679,Entire home/apt,346,2,204,2022-08-13,1.68,13,239,9,6851/AL
248537,Carregal Apartment,1302034,Maria De Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14765,-8.61876,Entire home/apt,70,3,266,2022-09-10,2.04,1,288,33,5400/AL
631014,A Formosa 4 - Private balcony room,185209,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14907,-8.60905,Private room,46,2,123,2022-08-14,1.02,7,278,51,6995/AL
264087,Historical City Center Apartment,1385493,Salomé,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15075,-8.6217,Entire home/apt,99,3,304,2022-08-24,2.35,2,259,20,5488/AL
638432,Very spacious room in townhouse downtown,2606384,Fernanda,PORTO,Bonfim,41.15111,-8.6014,Private room,34,4,11,2022-08-28,0.10,10,301,6,
265819,Porto Center Apartement - Beach 2 KM,506925,Amália,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1605,-8.6327,Entire home/apt,79,5,98,2022-09-07,0.76,1,316,5,87222/AL
266970,The peacefulness of the countryside near Oporto,1399935,Teresa E Pedro / Teresa Und Pedro,VILA NOVA DE GAIA,Avintes,41.11834,-8.54862,Entire home/apt,87,7,35,2022-08-14,0.32,2,322,9,2832/AL
640344,Casa da Belavista 2 - Foz Velha- Porto,3197326,Luiz,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14801,-8.66768,Entire home/apt,108,2,12,2020-07-18,0.12,2,316,0,80872/AL
270094,PortoFLAT Self contained studioflat,1377045,Chris,PORTO,Lordelo do Ouro e Massarelos,41.15906,-8.63666,Entire home/apt,50,3,58,2022-09-06,0.46,1,113,11,60563/AL
659341,River&Bridges apartments 1 in Porto,3326280,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13532,-8.6077,Entire home/apt,50,2,541,2022-09-07,4.52,2,257,57,2221/AL
663607,apartment 10min walking to downtown,3284341,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15877,-8.63211,Entire home/apt,61,4,59,2022-09-04,0.52,2,340,18,13618/AL
270965,Central Apartment in Porto,1418251,Júlia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15676,-8.60897,Entire home/apt,46,3,136,2022-08-07,1.09,1,328,13,7349/AL
273345,charming apartment in downtown Porto 3,1266562,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14663,-8.60385,Entire home/apt,71,2,251,2022-08-19,2.01,18,293,30,6760/AL
681306,Modern Flat with Patio in Historic Jewish Quarter,3469454,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14274,-8.61583,Entire home/apt,101,1,193,2022-08-17,1.59,6,332,8,7155/AL
681307,PentHouse Apartment in a Central Building,3469454,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14318,-8.61612,Entire home/apt,189,1,268,2022-09-04,2.61,6,286,59,600/AL
278886,charming apartment in downtown Porto 2,1266562,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14653,-8.6023,Entire home/apt,71,2,265,2022-08-21,2.49,18,303,11,6764/AL
313017,Ribeira - Porto/ Duplex Apartment,1609420,João & Cristiana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14128,-8.61178,Entire home/apt,68,1,54,2017-05-24,0.43,1,0,0,44204/AL
691479,Apartreboleira. Terrace with a view,3534864,Anne,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14094,-8.61659,Entire home/apt,156,2,430,2022-09-05,3.54,1,259,63,14929-AL
317546,Shining view in the city heart 7,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14321,-8.61676,Entire home/apt,173,2,150,2022-08-22,1.19,15,328,29,5929/AL
692042,RIVERTOPVIEW by YoursPorto,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,Entire home/apt,174,1,185,2022-08-04,1.53,19,317,38,14925/AL
322277,"Secluded mountain house, 50m River Paiva",1650486,Sandra,AROUCA,Alvarenga,40.96872,-8.164,Entire home/apt,150,2,29,2022-08-28,0.26,1,358,5,33347/AL
322467,Porto Luxury Suite,1651078,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,Private room,64,2,478,2022-08-29,4.08,5,356,19,30401/AL
366442,Portugal - Vila Do Conde! Location!,1850073,Jolene,VILA DO CONDE,Vila do Conde,41.36886,-8.75795,Entire home/apt,80,2,19,2019-08-11,0.17,1,365,0,
693426,Large flat @ the beach w/Sea view - Flowerstreet54,2714853,Cristina,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17473,-8.68521,Entire home/apt,111,4,68,2022-09-04,0.62,1,13,12,
366590,Shining view in the city heart 6,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14386,-8.61667,Entire home/apt,129,3,32,2018-10-17,0.25,15,326,0,5929/AL
383641,Suite in the center of Oporto!,1651078,Lurdes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15466,-8.61585,Private room,65,2,467,2022-08-28,3.80,5,362,22,30401/AL
695656,Green Oporto Home River Front - Ribeira,2010935,Diana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13904,-8.61674,Entire home/apt,125,2,24,2020-09-06,0.21,13,254,0,7250/AL
386984,Fontielas Houses | House T1 with shared Pool,259711,Isabel E João,PAREDES,Cete,41.17447,-8.35492,Entire home/apt,69,7,12,2022-08-31,0.14,3,0,3,7562/AL
393987,Old city! River View! Indoor Parking!,1969579,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14285,-8.6054,Entire home/apt,100,2,343,2022-09-03,2.77,1,329,35,6946/AL
696324,Mouzinho 134 - Historical Center - Yellow,3565697,Eugenia And Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire home/apt,240,3,435,2022-08-21,3.64,9,345,21,6482/AL
703873,Sunny bedroom near the Douro river,3614742,Rui And Sergey,VILA NOVA DE GAIA,Oliveira do Douro,41.13179,-8.60276,Private room,39,2,135,2022-08-28,1.56,1,332,29,
399584,Rustic House,1994633,Elisa,MAIA,São Pedro Fins,41.25363,-8.54319,Entire home/apt,180,7,125,2021-08-31,1.01,1,267,0,15346/AL
400097,3rd Studio,1997241,Studios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15389,-8.60342,Entire home/apt,99,3,71,2021-10-25,0.57,6,354,1,6640/AL
708484,"Little and nice inner room, Oporto",1736427,José António & Isabel,PORTO,Ramalde,41.17626,-8.62912,Private room,17,1,114,2022-09-07,1.33,1,286,15,54199/AL
710729,RIVERSTUDIO by YoursPorto,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61518,Entire home/apt,105,1,70,2020-08-16,0.59,19,0,0,21027/AL
400129,Studio 3,1997241,Studios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1524,-8.60596,Entire home/apt,89,3,16,2022-06-11,0.13,6,354,3,69532/AL
713596,Apartment Arca D`água with parking,2821843,Paulo,PORTO,Paranhos,41.16992,-8.60825,Entire home/apt,39,3,189,2020-08-24,1.58,1,135,0,
729328,Cozy Flat with AirCon near Port Wine Cellars,185492,Gabriela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13561,-8.62397,Entire home/apt,59,3,251,2022-08-24,2.10,2,311,34,
400134,Studio 4,1997241,Studios,PORTO,Bonfim,41.15215,-8.60375,Entire home/apt,105,3,12,2021-10-27,0.11,6,357,1,6688-AL
735736,OPO.APT - Pateo Apartment 110-0,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,76,2,69,2022-08-14,0.66,7,329,8,6989/AL
403114,Blue Oporto Home River Front - Ribeira,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13899,-8.6151,Entire home/apt,248,2,136,2022-07-31,1.09,13,233,4,6852/AL
404688,Holiday Villa - Casa do Sobreiro,2016951,António Luís,GONDOMAR,Melres e Medas,41.07471,-8.41248,Entire home/apt,150,3,91,2022-09-03,0.82,1,325,9,32568/AL
736472,OPO.APT -  Art Déco Apartment 110-1,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15583,-8.62387,Entire home/apt,65,2,180,2022-08-30,1.52,7,305,14,6985/AL
411572,T0 (Studio for beach holidays),2048592,Maria,VILA NOVA DE GAIA,São Félix da Marinha,41.03993,-8.64003,Entire home/apt,65,2,3,2022-08-31,0.03,1,364,2,
738602,Clérigos Downtown - Historic Center,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.61272,Entire home/apt,140,2,397,2022-08-30,3.30,8,263,54,28177/AL
424705,Shining view in the city heart 5,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61718,Entire home/apt,133,3,53,2022-08-08,0.42,15,313,13,5929/AL
746214,Great room in Oporto's centre WIFI,2861881,Sofia & Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14849,-8.60406,Private room,51,2,46,2019-05-02,0.40,6,0,0,AL 52876
429790,Just a 5minute walk from the beach!,2136541,Maria,MATOSINHOS,Matosinhos e Leça da Palmeira,41.20043,-8.70667,Entire home/apt,37,4,128,2022-08-06,1.16,1,304,16,
437772,Facing the sea and harbor boats,2174759,Patricia,VILA DO CONDE,Vila do Conde,41.37035,-8.762,Entire home/apt,85,2,68,2022-06-12,0.55,1,314,4,12467/AL
748133,HEART OF THE CITY - SPACIOUS FLAT,3928878,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14688,-8.61333,Entire home/apt,50,2,319,2020-08-15,3.01,1,0,0,49892/AL
485699,2min walk from beach - 20min from Porto City,2404540,Marco,VILA DO CONDE,Vila do Conde,41.34521,-8.7508,Entire home/apt,80,3,29,2022-09-08,0.28,1,334,8,14159/AL
486268,Solar Piedade - FANTASTIC 5 bedroom villa,2406517,Hélder,VALONGO,Alfena,41.23578,-8.52927,Entire home/apt,473,5,37,2022-09-10,0.37,1,303,10,15264/AL
758709,Basic Studio With Top Location and View . Carmo 1,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14655,-8.61746,Entire home/apt,80,3,305,2022-09-11,2.58,7,322,20,19269/AL
496647,Shining view in the city heart 1,1630185,Ox,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1441,-8.61759,Entire home/apt,129,2,13,2022-04-11,0.10,15,308,4,5929/AL
759702,Basic Studio With Top Location . Carmo 2,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14755,-8.61742,Entire home/apt,73,3,152,2022-03-31,1.28,7,257,5,19288/AL
502059,Home in the geographic center Porto,2477477,Monica,PORTO,Ramalde,41.16693,-8.63799,Private room,45,1,244,2018-09-11,1.95,1,0,0,
764471,"City center, Free Parking, fantastic view",4030159,Dalila,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1447,-8.60541,Entire home/apt,49,2,510,2022-08-28,4.27,1,281,77,
518534,RIVERTOP by YoursPorto,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14002,-8.61519,Entire home/apt,152,1,367,2022-08-24,2.94,19,284,66,7437/AL
769605,Studio in  Porto,3163699,Sónia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14283,-8.60787,Entire home/apt,69,3,44,2022-09-03,0.42,2,298,9,
530311,Apartment near to Port Wine Cellars,2604677,Adelino,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13501,-8.61047,Entire home/apt,109,3,163,2022-04-05,1.33,1,105,7,45489/2017-333130
780430,"ExtendALL, PORTO Studio 1",4115877,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14195,-8.61844,Entire home/apt,120,2,21,2021-12-05,0.18,3,205,1,52937/AL
530692,Very spacious and bright room downtown,2606384,Fernanda,PORTO,Bonfim,41.15258,-8.60187,Private room,35,5,7,2016-08-23,0.07,10,164,0,
780538,"ExtendALL, PORTO Loft",4115877,Bruno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14008,-8.62086,Entire home/apt,150,2,43,2022-07-09,0.36,3,227,1,52937/AL
536005,Quarto e casa banho privado,2634023,Nina,VILA NOVA DE GAIA,São Félix da Marinha,41.03715,-8.64057,Private room,80,2,0,,,1,362,0,
786791,Downtown Oporto - 1 bedroom Studio,4147879,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15821,-8.6124,Entire home/apt,49,2,99,2022-09-12,0.84,1,330,23,9049/AL
819535,Clérigos Room | Historic Centre,2220420,Tomás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14576,-8.61271,Private room,60,2,796,2022-08-30,6.75,8,303,85,28177/AL
538055,PENSÃO FAVORITA,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15061,-8.62086,Private room,120,2,0,,,11,248,0,5525/AL
538059,PENSÃO FAVORITA,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15065,-8.62109,Private room,80,2,3,2022-08-18,0.08,11,328,1,5525/AL
827208,Sailing boat at the beach,4338551,Aude,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1868,-8.70497,Entire home/apt,66,2,19,2022-08-21,0.17,1,360,8,228/AL
538061,PENSÃO FAVORITA,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14921,-8.61951,Private room,100,2,2,2022-07-03,0.40,11,330,2,5525/AL
